878,12363,2023-03-09,17.82
879,3025,2023-07-30,17.58
880,7443,2023-01-14,15.66
881,16554,2023-11-02,13.82
882,1857,2023-06-04,11.6
883,25234,2023-11-26,3.12
884,10503,2023-02-28,5.13
885,14958,2023-01-03,8.61
886,11448,2023-08-01,8.17
887,27713,2023-02-18,4.83
888,38128,2023-07-31,10.87
889,9192,2023-01-19,9.71
890,28187,2023-08-26,4.13
891,18212,2023-08-29,3.58
892,18775,2023-05-09,8.32
893,14713,2023-11-18,1.18
894,34771,2023-11-19,12.35
895,33035,2023-10-16,10.57
896,13398,2023-03-06,7.73
897,11826,2023-08-22,10.03
898,24421,2023-10-14,2.75
899,19501,2023-06-10,18.6
900,4872,2023-07-09,15.77
901,7785,2023-05-28,14.51
902,10670,2023-03-08,11.66
903,32656,2023-07-09,4.1
904,22652,2023-09-01,12.99
905,21204,2023-08-19,6.64
906,27952,2023-05-05,5.01
907,9215,2023-07-13,12.14
908,38858,2023-05-14,13.91
909,4519,2023-06-24,13.59
910,7056,2023-06-22,15.29
911,15707,2023-07-01,11.66
912,18537,2023-01-09,9.96
913,613,2023-08-10,11.75
914,36200,2023-06-08,19.5
915,15808,2023-03-11,5.48
916,2900,2023-06-06,18.47
917,34316,2023-06-02,14.64
918,2324,2023-03-30,6.46
919,10875,2023-03-30,16.34
920,25385,2023-10-11,17.56
921,13557,2023-08-14,15.53
922,4307,2023-04-20,16.86
923,22978,2023-10-14,13
924,14519,2023-09-29,7.82
925,35884,2023-06-16,15.21
926,36035,2023-06-19,9.84
927,14857,2023-06-12,19.62
928,30874,2023-01-06,6.13
929,125,2023-04-22,12.67
930,36224,2023-05-02,5.3
931,35532,2023-04-23,11.12
932,30441,2022-12-24,11.83
933,33165,2023-01-30,15.91
934,19714,2022-12-05,5.16
935,2536,2023-01-04,7.57
936,16122,2023-03-26,9.11
937,9463,2023-10-27,17.12
938,12334,2023-05-03,18.16
939,15210,2023-06-07,10.43
940,6681,2023-01-07,4.05
941,28840,2023-08-12,19.85
942,2447,2023-03-16,10.57
943,22021,2023-08-03,16.9
944,2977,2023-01-26,19.98
945,1862,2023-09-06,1.89
946,16215,2023-03-02,17.58
947,24325,2023-09-05,14.86
948,25680,2023-03-08,19.39
949,11945,2023-11-08,19.62
950,3398,2023-07-03,11.62
951,17294,2023-02-24,9.85
952,9020,2023-05-09,6.28
953,14348,2022-12-27,14.38
954,14293,2023-06-10,12.38
955,14891,2023-10-18,8.22
956,1922,2023-10-06,16.22
957,17530,2023-03-14,12.99
958,9205,2022-12-18,9.44
959,22015,2023-01-06,12.44
960,21039,2023-06-15,6.85
961,12211,2023-04-18,15.57
962,3168,2023-11-22,3.53
963,2317,2023-10-28,14.83
964,10809,2023-03-26,8.58
965,38104,2023-11-17,10.79
966,23448,2023-05-18,3.87
967,5339,2023-04-26,4.06
968,6018,2023-09-22,12.92
969,34821,2023-03-24,6.51
970,39200,2023-03-30,6.76
971,22842,2023-03-02,11.47
972,13110,2022-12-19,15.81
973,2879,2023-04-01,6.93
974,1738,2023-04-24,4.73
975,4192,2023-01-05,6.26
976,25510,2022-12-22,15.38
977,13908,2023-04-29,10.52
978,27667,2022-12-07,18.32
979,11940,2023-05-25,3.98
980,38761,2023-08-23,13.02
981,15581,2023-02-07,9.25
982,9068,2023-01-31,8.09
983,38695,2023-01-19,12.71
984,31730,2023-03-26,18.23
985,8693,2023-06-26,14.07
986,2399,2023-11-14,17.46
987,31768,2023-10-30,13.29
988,18826,2023-03-19,5.65
989,8742,2023-05-02,9.73
990,1855,2023-02-06,11.3
991,16636,2023-09-24,19.97
992,29845,2023-10-10,11.67
993,8267,2023-04-29,7.83
994,4120,2023-10-15,16.31
995,11020,2023-08-09,10.16
996,8347,2023-06-03,4.12
997,32807,2023-03-19,15.57
998,36707,2023-06-29,17.91
999,11436,2023-07-27,4.12
1000,36229,2023-09-26,5.2
1001,8366,2023-07-30,19.89
1002,10304,2023-01-09,6.39
1003,18532,2022-12-06,3.7
1004,26048,2023-01-01,17.19
1005,33024,2022-12-14,18.15
1006,12092,2023-03-24,8.79
1007,12954,2023-05-28,9.99
1008,28456,2023-03-25,5.61
1009,23302,2023-03-12,6.77
1010,30553,2023-06-21,15.9
1011,19950,2023-02-24,5.28
1012,813,2023-04-27,6.2
1013,25298,2023-10-19,6.09
1014,11469,2023-10-23,10.61
1015,29588,2023-07-27,7.84
1016,16769,2023-10-25,17.68
1017,1459,2023-01-27,8.07
1018,5014,2023-04-19,18.58
1019,16642,2023-03-07,5.77
1020,23083,2023-10-02,9.38
1021,37870,2023-10-05,17.75
1022,33187,2023-03-03,6.68
1023,5270,2023-08-04,2.14
1024,3011,2023-08-13,18.69
1025,31798,2023-04-26,4.72
1026,23495,2023-02-25,19.28
1027,28969,2023-07-04,10.19
1028,21885,2023-06-17,13.7
1029,17072,2023-08-17,18.5
1030,34693,2023-10-27,13.67
1031,4787,2023-04-20,13.62
1032,24444,2023-10-09,19.82
1033,8999,2023-09-09,7.48
1034,37542,2023-10-12,18.03
1035,2027,2022-12-16,3.14
1036,15789,2023-10-28,2.8
1037,8579,2023-10-19,14.03
1038,31046,2023-10-05,14.42
1039,11661,2023-05-06,4.46
1040,12628,2023-04-17,12.33
1041,6576,2022-12-12,2.02
1042,31774,2023-06-24,15.88
1043,27284,2023-02-23,6.54
1044,36973,2023-02-01,7.77
1045,9569,2023-11-06,17.48
1046,21098,2023-02-12,8.28
1047,31188,2023-10-13,15.77
1048,1275,2023-07-25,14.18
1049,25105,2022-12-22,3.32
1050,25288,2023-09-09,3.62
1051,29682,2023-10-30,4.85
1052,9692,2023-08-04,9.82
1053,5107,2023-06-12,4.67
1054,17794,2022-11-30,9.22
1055,9922,2023-06-18,9.39
1056,33476,2023-03-21,7.63
1057,14459,2023-01-30,5.54
1058,10916,2023-05-17,4.81
1059,19583,2023-06-11,6.44
1060,38923,2023-01-01,14.07
1061,38500,2023-11-07,16.81
1062,8145,2022-12-17,3.39
1063,22305,2023-04-04,8.65
1064,24322,2023-10-02,12.44
1065,32300,2023-01-08,10.98
1066,21093,2023-11-13,3.9
1067,26898,2023-09-27,12.68
1068,11081,2023-01-27,17.96
1069,1734,2023-06-28,10.16
1070,19768,2023-08-09,2.88
1071,20321,2023-01-14,15.09
1072,38404,2023-04-21,15.33
1073,21917,2023-04-09,14.73
1074,32786,2023-07-08,3.05
1075,35607,2023-01-26,18.96
1076,1033,2023-06-28,10.62
1077,5766,2023-10-13,11.5
1078,37970,2023-03-09,9.14
1079,12751,2023-03-28,2.18
1080,2640,2023-11-07,9.95
1081,28230,2023-01-31,18.42
1082,22513,2023-11-24,16.15
1083,6921,2023-02-18,16.14
1084,27240,2023-03-21,16.39
1085,33390,2023-08-14,9.4
1086,23991,2023-10-15,19.99
1087,1228,2023-04-15,18.18
1088,32210,2023-10-27,14.49
1089,39380,2023-09-26,16.91
1090,27710,2023-04-12,19.09
1091,15384,2023-03-28,11.26
1092,28149,2023-10-27,7.9
1093,7558,2023-05-30,18.81
1094,10818,2023-02-26,19
1095,26467,2022-12-20,12.5
1096,11048,2022-12-13,17.47
1097,34583,2023-03-10,15.52
1098,33915,2022-12-15,16.76
1099,29540,2023-09-25,1.33
1100,30512,2023-01-02,5
1101,24867,2022-12-09,16.04
1102,18971,2022-12-13,6.16
1103,20727,2023-10-29,17.1
1104,12342,2023-08-03,17.77
1105,17829,2023-04-06,4.88
1106,32189,2023-06-24,3.21
1107,30362,2023-05-20,4.14
1108,5765,2023-07-21,2.1
1109,7923,2023-06-18,14.48
1110,23643,2023-04-08,13.94
1111,6195,2023-10-14,8.42
1112,4427,2023-03-21,16.03
1113,16672,2023-08-24,19.42
1114,37365,2023-10-11,12.32
1115,21110,2023-06-24,15.11
1116,17513,2023-10-05,12.72
1117,2033,2023-05-28,6.38
1118,24294,2023-05-07,6.46
1119,2711,2022-11-29,14.21
1120,18784,2023-11-21,17.37
1121,20720,2023-11-18,6.04
1122,17937,2023-08-02,16.08
1123,33526,2023-07-22,5.39
1124,9445,2023-02-09,9.28
1125,2413,2023-09-02,19.91
1126,34429,2022-12-24,10.29
1127,16560,2023-01-25,18.22
1128,3652,2023-08-05,15.95
1129,10898,2022-12-31,8.2
1130,32627,2022-12-19,12.63
1131,23762,2023-08-02,5.69
1132,22403,2023-11-04,7.35
1133,21258,2023-11-24,3.28
1134,10140,2023-01-13,5.3
1135,25140,2023-08-16,9.63
1136,20665,2023-04-10,19.85
1137,15626,2023-10-03,19.67
1138,9412,2023-10-14,14.22
1139,20982,2023-08-13,4.78
1140,14947,2023-06-20,8.87
1141,26067,2023-05-31,14.69
1142,24649,2023-11-17,5.38
1143,15756,2022-12-14,9.22
1144,38942,2023-08-22,18.83
1145,27180,2023-02-13,11.84
1146,4367,2023-03-22,15.66
1147,3260,2023-07-25,10.28
1148,1151,2023-05-31,17.91
1149,23620,2023-03-17,5.01
1150,13643,2023-07-27,16.39
1151,31105,2023-05-04,1.74
1152,32804,2023-05-21,3.19
1153,7749,2023-07-03,12.37
1154,35882,2023-02-18,4.16
1155,475,2023-09-17,14.69
1156,3505,2023-04-26,7.18
1157,21391,2023-02-13,7.28
1158,19393,2023-02-25,4.76
1159,33619,2022-12-23,2.06
1160,1910,2023-05-17,7.01
1161,8287,2023-09-26,6.94
1162,5142,2023-01-03,2.77
1163,26410,2023-02-12,16.85
1164,6862,2023-02-26,18.02
1165,2288,2023-03-25,11.25
1166,23963,2023-10-31,10.6
1167,5728,2023-11-08,10.51
1168,38729,2022-12-08,14.36
1169,36353,2023-03-22,15.36
1170,30021,2023-07-05,1.56
1171,30314,2023-09-08,1.33
1172,18616,2023-07-09,10.88
1173,28776,2023-08-08,10.64
1174,7498,2023-03-08,10.14
1175,15714,2023-10-06,16.69
1176,3599,2022-12-09,17.79
1177,31627,2023-06-29,17.11
1178,34755,2023-08-06,11.49
1179,39173,2022-12-02,13.8
1180,37924,2023-09-06,14.02
1181,25138,2023-04-12,11.47
1182,31818,2022-12-29,16.02
1183,4862,2023-01-28,14.13
1184,24696,2023-06-14,2.29
1185,24083,2023-04-25,2.36
1186,3276,2023-05-24,18.87
1187,36099,2023-07-12,16.45
1188,28863,2023-06-20,12.14
1189,4298,2023-08-08,11.14
1190,7503,2023-10-12,1.57
1191,21215,2023-05-06,3.07
1192,2704,2023-02-24,12.59
1193,13247,2023-05-06,6.79
1194,29039,2022-11-30,18.56
1195,10351,2023-06-04,2.07
1196,4898,2023-04-23,8.74
1197,7947,2023-06-02,5.3
1198,38456,2022-12-04,18.5
1199,32326,2023-06-10,13.48
1200,1332,2023-10-05,10.68
1201,3144,2023-04-18,17.97
1202,2458,2023-02-16,9.38
1203,33291,2023-04-06,19.42
1204,11252,2023-01-23,8.25
1205,34614,2023-10-13,6.94
1206,18583,2023-01-01,5.23
1207,22456,2023-10-20,7.81
1208,36758,2023-04-16,19.97
1209,16393,2023-06-12,6.87
1210,8247,2023-05-20,19.83
1211,22753,2023-07-16,17.75
1212,37303,2023-04-15,11.38
1213,31085,2023-02-04,16.81
1214,21301,2023-10-02,7.25
1215,10711,2023-10-08,6.76
1216,24929,2022-12-22,11.25
1217,12997,2023-02-03,18.92
1218,21173,2023-03-28,18.12
1219,6370,2022-12-21,9.8
1220,3220,2023-05-22,10.96
1221,28062,2023-05-19,18.51
1222,27212,2023-06-14,14.54
1223,28733,2023-06-14,7.61
1224,27582,2023-10-25,7.99
1225,6040,2023-04-29,12.77
1226,16803,2023-02-14,16.67
1227,12362,2023-05-10,17.18
1228,26998,2023-09-04,18.49
1229,26859,2023-01-30,7.3
1230,9274,2023-09-07,18.1
1231,4650,2023-07-31,3.1
1232,8534,2023-08-04,18.01
1233,33058,2023-09-17,12.7
1234,34121,2023-09-21,19.17
1235,923,2023-10-08,9.67
1236,31570,2022-12-13,15.36
1237,36902,2023-03-22,1.2
1238,3969,2023-09-20,17.38
1239,4013,2023-08-09,6.04
1240,33968,2023-09-21,6.55
1241,19910,2023-09-19,13.19
1242,3634,2023-09-09,11.18
1243,37471,2023-07-29,15.74
1244,24233,2023-04-12,5.62
1245,4362,2023-02-03,9.15
1246,23684,2023-11-03,14.98
1247,29853,2023-04-22,6.5
1248,21264,2023-06-30,16.61
1249,6235,2023-04-02,15.52
1250,33478,2023-01-24,7.93
1251,24910,2023-07-26,13.17
1252,23852,2022-12-22,19.28
1253,32296,2023-09-09,14.8
1254,5807,2023-09-22,2.42
1255,12549,2022-12-11,11.23
1256,26539,2023-06-19,9.92
1257,30238,2023-09-19,19.01
1258,20578,2023-07-16,15.52
1259,38621,2023-06-30,1.68
1260,36937,2023-06-26,14.86
1261,6110,2023-04-05,14.5
1262,9814,2023-07-26,13.89
1263,21744,2023-01-12,10.58
1264,1761,2023-08-27,14
1265,7664,2023-08-24,1.59
1266,29143,2023-03-30,3.26
1267,5668,2023-08-10,13.53
1268,38436,2023-05-05,8.21
1269,38537,2023-02-17,12.7
1270,19846,2023-01-15,10.6
1271,28144,2023-10-23,13.93
1272,3519,2023-03-30,1.56
1273,7782,2023-08-12,16.71
1274,37121,2022-12-11,11.94
1275,39916,2023-11-11,3.23
1276,32874,2023-09-06,12.45
1277,22359,2023-10-13,4.03
1278,203,2023-11-01,15.54
1279,5001,2023-08-23,16.17
1280,27034,2023-05-11,14.19
1281,10263,2023-08-22,12.35
1282,18306,2023-04-03,5.79
1283,30917,2022-12-01,17.02
1284,31484,2023-10-13,7.06
1285,9178,2023-03-05,3.93
1286,2798,2023-07-20,8.68
1287,152,2023-10-10,7.51
1288,38165,2023-05-27,13.8
1289,19750,2023-10-05,16.97
1290,34334,2023-04-06,2.18
1291,23652,2023-11-02,8.78
1292,31877,2022-12-10,18.62
1293,7242,2023-09-25,17.37
1294,416,2023-01-10,1.54
1295,17216,2023-09-18,12.67
1296,38415,2023-03-15,9.98
1297,29867,2023-05-21,2.51
1298,21457,2023-06-30,9.19
1299,19215,2023-06-13,18.2
1300,11340,2023-02-01,9.64
1301,17474,2023-08-13,8.85
1302,7253,2023-09-18,12.08
1303,29588,2023-01-09,15.22
1304,31622,2023-01-02,19.45
1305,21902,2022-12-21,18.73
1306,29393,2023-07-11,15.35
1307,20668,2023-10-21,5.54
1308,27950,2023-10-26,6.81
1309,27781,2023-11-12,8.82
1310,37168,2023-02-01,13.97
1311,38979,2023-01-01,5.12
1312,34559,2023-09-30,8.73
1313,25645,2022-12-28,5.14
1314,22272,2022-12-14,12.8
1315,13983,2023-07-12,7.56
1316,1239,2023-10-14,1.65
1317,17822,2023-02-11,16.8
1318,33323,2023-05-22,16.32
1319,9920,2023-11-17,13.94
1320,27751,2023-01-18,16.43
1321,29602,2023-03-24,10.76
1322,32227,2023-01-16,1.65
1323,27114,2023-01-31,17.51
1324,17528,2023-05-09,19.74
1325,17945,2023-05-18,12.05
1326,39329,2023-09-25,9.57
1327,15528,2023-01-08,18.46
1328,8690,2023-04-17,18.02
1329,34773,2023-11-13,15.94
1330,34261,2023-07-06,12.77
1331,2258,2023-09-05,11.32
1332,12994,2023-08-11,19.49
1333,14353,2022-11-30,11.33
1334,17226,2023-01-09,10.14
1335,39313,2023-03-20,17.89
1336,17181,2023-09-08,5.27
1337,20842,2023-01-21,13.7
1338,4561,2023-07-04,1.69
1339,16536,2023-01-18,5.2
1340,22864,2022-12-20,4.31
1341,36075,2023-02-12,16.22
1342,27984,2023-02-06,15.99
1343,976,2023-01-25,11.57
1344,26395,2023-06-19,17.85
1345,25075,2023-05-09,12.66
1346,30138,2023-06-13,9.28
1347,9303,2022-12-08,11.56
1348,21100,2023-07-20,9.02
1349,25335,2022-12-11,11.46
1350,14964,2023-08-05,2.24
1351,30546,2023-08-31,1.16
1352,27833,2023-02-15,10.3
1353,11948,2023-05-25,7.5
1354,38061,2023-07-27,7.91
1355,25074,2023-07-05,15.75
1356,13589,2023-01-29,1.44
1357,38553,2023-07-24,17.59
1358,14391,2023-05-30,12.96
1359,26309,2023-06-24,7.99
1360,25217,2023-08-12,10.64
1361,3684,2023-11-21,4.22
1362,8869,2023-01-27,8.81
1363,35139,2023-10-19,13.88
1364,14721,2023-03-22,17.12
1365,1414,2023-02-06,19.36
1366,24605,2023-10-30,14.29
1367,1589,2023-07-09,17.46
1368,3734,2023-04-26,4.03
1369,21822,2023-06-03,12.24
1370,36933,2023-05-18,7.18
1371,18513,2023-04-17,18.14
1372,30988,2022-12-01,1.39
1373,5845,2022-12-18,12.83
1374,20473,2023-04-30,6.62
1375,3232,2022-12-26,15.76
1376,18253,2023-10-17,9.14
1377,5930,2023-04-06,2.5
1378,3574,2023-07-15,11.24
1379,19020,2023-05-07,18.12
1380,16511,2023-06-04,17.88
1381,14002,2023-08-07,17.27
1382,373,2023-03-10,3.01
1383,14203,2023-03-21,12.23
1384,4560,2023-02-26,14.35
1385,19972,2023-08-16,8.57
1386,27151,2023-08-28,9.57
1387,20282,2023-03-08,19.21
1388,36081,2023-11-27,12.3
1389,4190,2023-06-10,4.44
1390,39173,2023-10-03,19.82
1391,21154,2023-08-27,10.88
1392,24207,2023-03-31,10.4
1393,8805,2022-12-28,14.57
1394,9998,2023-02-05,12.54
1395,6929,2023-01-23,2.36
1396,34771,2023-01-08,4.12
1397,38666,2023-02-28,2.31
1398,32129,2023-09-22,3.55
1399,8331,2023-06-01,14.07
1400,17608,2023-05-04,18.78
1401,23440,2023-06-20,6.96
1402,14956,2023-05-25,2.04
1403,38042,2023-09-13,5.39
1404,5846,2023-09-07,17.21
1405,33871,2022-11-29,7.48
1406,36004,2023-03-26,12.49
1407,31138,2023-06-20,5.01
1408,35863,2023-09-25,13.16
1409,25886,2023-07-19,9.74
1410,2560,2023-05-20,10.21
1411,2305,2023-03-25,5.7
1412,29459,2023-05-17,15.46
1413,31177,2023-04-09,9.37
1414,17306,2023-09-23,7.28
1415,35431,2023-07-01,3.24
1416,3708,2023-05-31,10.01
1417,11402,2023-04-09,4.44
1418,10909,2023-02-22,15.17
1419,34247,2023-01-21,15.93
1420,8979,2023-05-26,14.5
1421,17422,2023-09-27,14.06
1422,11743,2023-01-18,11.04
1423,14115,2023-09-06,16.19
1424,34028,2023-08-31,7.73
1425,15558,2023-06-10,5.27
1426,6257,2023-06-15,17.5
1427,13586,2023-05-25,5.74
1428,21238,2023-08-16,12.68
1429,33129,2023-04-05,7.94
1430,28000,2023-09-09,1.54
1431,25310,2022-12-20,15.89
1432,16176,2023-04-26,4.29
1433,14309,2023-04-20,12.78
1434,5625,2023-10-31,1.49
1435,31151,2023-06-16,13.89
1436,4075,2022-12-18,6.15
1437,33935,2023-05-15,1.63
1438,23077,2023-01-14,7.44
1439,15639,2023-08-27,15.72
1440,39533,2022-12-30,17.98
1441,20844,2023-04-25,14.7
1442,39174,2023-05-25,12.49
1443,24006,2022-12-09,15.36
1444,4632,2023-04-10,4.47
1445,5592,2023-06-09,12.12
1446,39467,2023-02-18,4.65
1447,14335,2023-01-07,4.81
1448,19432,2023-04-22,2.27
1449,12095,2023-03-16,12.86
1450,5624,2023-02-15,12.32
1451,11432,2023-06-15,13.98
1452,32100,2023-03-06,13.15
1453,18177,2023-11-01,18.02
1454,1398,2023-10-04,10.34
1455,11960,2023-01-16,19.34
1456,1972,2023-07-09,10.46
1457,22742,2023-03-14,9.19
1458,4694,2023-07-27,3.81
1459,11713,2023-10-18,12.65
1460,24092,2023-09-24,18.48
1461,13372,2023-05-15,18.3
1462,1162,2023-01-02,5.85
1463,5920,2023-01-26,6.56
1464,17680,2023-11-04,9.35
1465,32018,2023-10-29,18.21
1466,4499,2023-09-12,15.83
1467,25923,2023-07-08,12.45
1468,7273,2023-03-02,17.1
1469,35230,2023-06-08,1.51
1470,23402,2023-11-17,6.46
1471,7113,2023-07-09,1.08
1472,719,2022-11-30,9.58
1473,36399,2023-07-29,2.92
1474,10713,2023-11-27,7.22
1475,35088,2023-09-15,16.59
1476,1103,2023-03-08,15.52
1477,39615,2023-06-06,17.68
1478,13136,2023-05-26,7
1479,33083,2023-04-20,1.58
1480,17146,2023-07-25,15.86
1481,20810,2023-01-29,10.32
1482,2509,2023-05-16,1.74
1483,17314,2023-07-11,8.63
1484,29301,2023-07-10,7.98
1485,25450,2023-05-15,2.64
1486,39990,2023-02-24,14.44
1487,1207,2023-11-15,9.84
1488,21092,2023-03-20,6.32
1489,27113,2023-07-18,14.24
1490,7672,2023-06-15,11.06
1491,25067,2023-06-17,2.3
1492,33856,2023-06-26,19.15
1493,29720,2022-12-23,8.13
1494,16103,2023-01-22,2.91
1495,25107,2023-07-28,5.57
1496,15047,2023-03-16,14.8
1497,4789,2023-05-15,5.77
1498,28259,2023-08-06,19.18
1499,27521,2023-07-03,4.83
1500,13247,2023-01-01,12.93
1501,37371,2023-05-20,2.17
1502,9074,2023-05-09,13.09
1503,839,2022-12-03,3.99
1504,20057,2023-02-17,9.4
1505,8315,2023-05-24,10.26
1506,21928,2023-01-05,9.78
1507,14266,2023-04-11,17.39
1508,36001,2022-12-19,15.59
1509,38182,2023-02-12,18.15
1510,31678,2023-05-09,7.03
1511,36064,2023-07-10,15.7
1512,36610,2023-01-18,6.91
1513,28477,2023-03-08,8.73
1514,4118,2023-11-10,5.62
1515,16711,2023-11-26,10.52
1516,7472,2023-04-17,19.42
1517,20659,2023-10-25,15.44
1518,39699,2023-09-03,7.57
1519,25666,2023-10-14,11.91
1520,21874,2023-01-21,18.04
1521,31448,2023-07-11,9.48
1522,3337,2023-10-14,8.1
1523,4523,2023-11-03,8.23
1524,8562,2023-06-07,2.31
1525,7902,2023-02-20,17.06
1526,23425,2023-07-07,7.55
1527,18081,2023-07-29,18.94
1528,6130,2022-12-06,2.2
1529,20262,2023-08-25,8.16
1530,28030,2023-01-28,14.57
1531,7429,2023-06-25,3.41
1532,25821,2023-05-29,2.19
1533,10811,2023-09-07,14.77
1534,8411,2023-08-14,3.45
1535,23220,2023-05-07,15.63
1536,37115,2023-03-18,3.16
1537,2552,2023-05-22,10.51
1538,27616,2023-01-09,17.05
1539,26066,2023-10-06,12.33
1540,25237,2023-04-13,12.63
1541,32729,2023-09-30,15.81
1542,21201,2023-10-23,4.85
1543,31995,2023-02-05,18.66
1544,16657,2023-05-24,11.66
1545,17592,2023-10-10,12.18
1546,27732,2023-03-20,13.19
1547,9254,2023-08-14,19.24
1548,8959,2023-02-21,4.04
1549,20605,2023-09-28,17.19
1550,1996,2023-09-30,1.75
1551,29237,2023-08-03,11.82
1552,13092,2023-04-01,18.72
1553,2053,2023-02-24,9.18
1554,25464,2023-02-14,19.85
1555,5135,2023-03-18,1.65
1556,39381,2023-01-11,10.27
1557,28402,2023-05-03,11.29
1558,25160,2023-11-17,1.13
1559,34317,2023-09-22,15.67
1560,25245,2023-08-21,6.64
1561,2403,2023-02-07,3.73
1562,414,2023-09-18,12.66
1563,32969,2023-08-09,10.28
1564,17453,2023-08-15,14.88
1565,9239,2022-12-03,6.2
1566,5952,2023-03-30,11.54
1567,27018,2023-06-26,5.64
1568,36528,2023-06-11,15.06
1569,33987,2023-01-18,5.22
1570,14137,2023-04-03,6.83
1571,39536,2023-03-27,10.4
1572,12417,2023-09-19,8.37
1573,10883,2023-09-20,13.8
1574,10295,2023-04-23,3.4
1575,31256,2023-10-20,14.85
1576,17445,2023-07-02,19.15
1577,1033,2023-10-03,1.43
1578,27402,2023-02-28,9.15
1579,13485,2023-10-20,12.49
1580,33859,2023-01-21,15.96
1581,38066,2023-03-14,1.69
1582,26691,2023-06-25,2.33
1583,5032,2023-11-18,18.6
1584,20488,2023-04-26,18.62
1585,25469,2023-04-09,3.7
1586,21078,2023-05-07,5.86
1587,24440,2023-01-18,8.8
1588,2985,2023-03-07,6.35
1589,19765,2023-07-06,12.8
1590,23366,2023-05-11,5.43
1591,22488,2023-04-08,11.99
1592,20348,2023-08-27,18.63
1593,8868,2023-08-16,17.09
1594,32729,2023-06-22,7.62
1595,8555,2023-02-21,8.49
1596,25670,2023-11-10,16.24
1597,32879,2023-02-27,11.85
1598,35515,2023-08-21,15.95
1599,38187,2023-03-04,13.35
1600,11883,2023-02-22,11.63
1601,14594,2023-05-10,7.7
1602,36318,2023-05-17,16.92
1603,24198,2023-08-17,10.11
1604,23033,2023-10-12,2.6
1605,1790,2023-08-17,13.42
1606,33813,2023-08-19,17.47
1607,31899,2023-10-26,19.8
1608,35483,2022-12-09,13.56
1609,26960,2023-09-06,7.71
1610,15805,2023-04-07,10.32
1611,26083,2023-05-14,1.74
1612,28899,2023-11-22,6.72
1613,26053,2023-02-21,10.99
1614,12163,2023-03-01,14.94
1615,10384,2023-08-31,13.43
1616,9640,2023-01-21,10.23
1617,29477,2023-04-20,4.01
1618,10120,2023-11-15,18.24
1619,39078,2023-11-20,2.27
1620,7126,2023-11-12,6.93
1621,9587,2023-06-26,17.99
1622,34750,2023-05-04,8.15
1623,15454,2023-07-10,18.06
1624,29589,2022-12-18,11.2
1625,23416,2023-10-17,5.39
1626,10842,2023-07-23,9.04
1627,19220,2023-03-25,9.78
1628,298,2023-09-05,4.85
1629,32332,2023-04-28,17.32
1630,2872,2023-02-12,9.52
1631,37721,2023-11-03,12.99
1632,10794,2023-08-18,13.92
1633,23193,2023-02-22,9.43
1634,33430,2023-09-23,16.58
1635,35252,2023-07-10,3.22
1636,9793,2023-06-26,16.99
1637,35616,2023-05-08,9.07
1638,38712,2023-06-25,15.06
1639,14758,2023-04-05,11.19
1640,16313,2022-12-25,15.53
1641,20875,2023-04-05,18.95
1642,39745,2023-04-14,2.94
1643,9584,2023-03-17,12.18
1644,35687,2022-12-06,9.42
1645,20704,2023-05-23,16.85
1646,14223,2022-12-04,12.84
1647,700,2023-06-09,19.24
1648,8885,2023-10-12,18.37
1649,38776,2023-10-25,11.84
1650,38518,2023-06-10,13.56
1651,34261,2023-01-16,11.13
1652,3788,2023-03-09,4.7
1653,27537,2023-08-06,19.21
1654,4293,2023-10-21,13.95
1655,35796,2023-01-17,16.01
1656,31172,2023-11-25,4.09
1657,15711,2023-10-07,2.74
1658,33350,2023-02-23,11.84
1659,6766,2023-07-29,4.87
1660,20047,2023-06-07,18.21
1661,6843,2023-11-06,13.57
1662,25060,2023-09-23,2.22
1663,20179,2023-01-25,3.77
1664,6399,2023-08-02,2.51
1665,18443,2023-04-18,1.76
1666,15080,2023-03-20,15.66
1667,37747,2023-08-30,19.61
1668,18676,2023-11-09,19.62
1669,14401,2023-05-05,13.33
1670,38062,2023-08-11,9.25
1671,30639,2023-07-04,17.58
1672,4473,2023-01-29,9.11
1673,4365,2023-03-08,9.29
1674,14968,2023-08-15,19.63
1675,13096,2023-03-02,5.49
1676,16130,2023-01-12,10.31
1677,4252,2023-07-02,15.84
1678,4233,2023-01-01,1.09
1679,62,2022-12-09,11.03
1680,38742,2023-02-20,8.67
1681,7822,2023-04-18,10.21
1682,9310,2023-09-09,13.36
1683,31627,2023-05-20,17.52
1684,7837,2023-06-29,13.61
1685,34555,2022-12-16,14.76
1686,28579,2023-02-02,18.24
1687,1509,2023-05-07,12.26
1688,32654,2023-03-16,9.41
1689,36288,2023-01-03,19.3
1690,6484,2023-04-11,19.21
1691,18020,2023-09-16,16.43
1692,34367,2023-03-06,8.38
1693,28273,2022-12-04,7.62
1694,21399,2023-09-25,15.93
1695,4947,2023-06-10,14.63
1696,20238,2023-04-21,3.66
1697,33248,2023-10-22,18.11
1698,16148,2022-12-23,13.77
1699,17758,2023-09-23,3.92
1700,27645,2023-09-18,1.04
1701,29940,2023-06-24,13.54
1702,5680,2023-05-05,17.41
1703,36016,2023-08-18,13.21
1704,9174,2023-11-14,19.97
1705,2195,2023-07-31,12.05
1706,26505,2023-05-31,15.61
1707,26343,2023-01-20,17.31
1708,38583,2023-05-28,3.93
1709,36318,2023-06-26,5.96
